,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count
7829,25630,908.0,36.7,38750.0,24286.0,358.0
7830,25632,475.0,48.6,19375.0,20639.0,175.0
7831,25634,523.0,45.9,40833.0,18225.0,66.0
7832,25635,1288.0,44.8,42578.0,23267.0,379.0
7833,25637,726.0,43.7,43000.0,17682.0,82.0
7834,25638,987.0,43.9,28190.0,17974.0,170.0
7835,25639,405.0,54.3,15662.0,18330.0,130.0
7836,25644,474.0,49.3,-666666666.0,16343.0,204.0
7837,25646,994.0,37.7,31520.0,25947.0,204.0
7838,25647,931.0,43.9,34231.0,19652.0,220.0
7839,25649,1340.0,52.1,39940.0,22293.0,207.0
7840,25650,403.0,35.0,-666666666.0,22181.0,36.0
7841,25651,671.0,46.7,25688.0,15348.0,210.0
7842,25652,1205.0,43.6,34531.0,19464.0,309.0
7843,25653,342.0,53.3,53529.0,20745.0,56.0
7844,25654,252.0,48.4,-666666666.0,16251.0,53.0
7845,25661,6379.0,41.6,35186.0,22174.0,1777.0
7846,25666,868.0,34.5,34491.0,15250.0,305.0
7847,25669,972.0,48.8,32261.0,18057.0,194.0
7848,25670,5731.0,39.6,35540.0,19945.0,1501.0
7849,25671,1260.0,38.8,43654.0,19632.0,195.0
7850,25672,411.0,29.2,20000.0,14285.0,243.0
7851,25674,2762.0,40.0,31500.0,17048.0,698.0
7852,25676,1244.0,42.8,27083.0,19282.0,236.0
7853,25678,1530.0,45.6,21307.0,17839.0,480.0
7854,25688,277.0,49.3,23182.0,19363.0,76.0
7855,25690,310.0,31.3,-666666666.0,26140.0,0.0
7856,25692,893.0,44.5,28750.0,15117.0,305.0
7857,25696,247.0,40.7,40417.0,15692.0,0.0
7858,25699,195.0,35.2,-666666666.0,8092.0,137.0
7859,25701,21815.0,40.7,34695.0,27684.0,5598.0
7860,25702,7725.0,41.9,32929.0,19345.0,1773.0
7861,25703,7458.0,21.4,15363.0,8038.0,3078.0
7862,25704,16573.0,41.1,36819.0,21055.0,3423.0
7863,25705,21502.0,38.0,40353.0,26012.0,4652.0
7864,25801,33913.0,41.5,39697.0,24230.0,6276.0
7865,25810,308.0,54.7,40652.0,16099.0,0.0
7866,25811,142.0,65.1,56493.0,30296.0,0.0
7867,25812,1701.0,44.6,36721.0,17242.0,221.0
7868,25813,7504.0,37.7,38081.0,18042.0,701.0
7869,25817,899.0,37.7,41250.0,17685.0,289.0
7870,25818,165.0,56.9,36509.0,32593.0,13.0
7871,25820,337.0,51.5,30313.0,14542.0,118.0
7872,25823,2339.0,52.9,39283.0,18524.0,328.0
7873,25825,2416.0,45.1,63824.0,32877.0,169.0
7874,25826,219.0,46.4,-666666666.0,31408.0,27.0
7875,25827,2617.0,50.8,41208.0,19294.0,523.0
7876,25831,1376.0,50.4,36771.0,19481.0,155.0
7877,25832,4639.0,41.7,60707.0,32485.0,274.0
7878,25836,655.0,27.3,25511.0,10609.0,303.0
7879,25837,307.0,30.3,26500.0,12941.0,137.0
7880,25839,523.0,27.9,-666666666.0,21209.0,47.0
7881,25840,7819.0,43.6,38583.0,24894.0,1344.0
7882,25841,578.0,35.6,32529.0,14793.0,117.0
7883,25843,867.0,52.2,58370.0,32718.0,287.0
7884,25844,1376.0,43.3,40096.0,20384.0,179.0
7885,25845,891.0,41.9,42200.0,21905.0,93.0
7886,25846,273.0,49.3,-666666666.0,15154.0,49.0
7887,25848,310.0,46.4,15521.0,11951.0,137.0
7888,25849,718.0,40.1,-666666666.0,13057.0,252.0
7889,25853,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
7890,25854,1001.0,49.0,43229.0,24353.0,114.0
7891,25855,247.0,64.6,-666666666.0,9148.0,178.0
7892,25857,215.0,64.3,-666666666.0,18555.0,40.0
7893,25862,95.0,62.3,-666666666.0,63896.0,0.0
7894,25864,228.0,49.0,36141.0,21581.0,79.0
7895,25865,1214.0,43.6,61875.0,25075.0,155.0
7896,25868,238.0,50.5,48274.0,27230.0,0.0
7897,25870,57.0,27.5,-666666666.0,17716.0,0.0
7898,25871,577.0,39.1,33654.0,19842.0,123.0
7899,25873,570.0,40.6,48009.0,26449.0,19.0
7900,25875,521.0,40.4,39716.0,30481.0,59.0
7901,25876,67.0,61.9,-666666666.0,78881.0,0.0
7902,25878,779.0,46.2,29324.0,17566.0,58.0
7903,25879,846.0,29.1,-666666666.0,9531.0,460.0
7904,25880,6579.0,39.9,33795.0,17916.0,1624.0
7905,25882,2190.0,43.0,40030.0,22485.0,364.0
7906,25901,11381.0,43.1,36361.0,20111.0,2433.0
7907,25902,76.0,62.8,14464.0,11724.0,30.0
7908,25904,337.0,54.4,33594.0,22094.0,12.0
7909,25906,269.0,54.6,27143.0,18945.0,11.0
7910,25907,103.0,18.6,-666666666.0,10374.0,16.0
7911,25908,173.0,15.4,48938.0,12904.0,49.0
7912,25911,55.0,12.2,-666666666.0,,49.0
7913,25913,324.0,35.1,-666666666.0,16388.0,31.0
7914,25915,364.0,35.4,25938.0,11624.0,145.0
7915,25916,242.0,40.5,-666666666.0,4720.0,182.0
7916,25917,2152.0,36.8,33295.0,15657.0,351.0
7917,25918,4174.0,43.3,49355.0,23842.0,459.0
7918,25920,112.0,56.6,68417.0,20092.0,15.0
7919,25921,2215.0,29.2,38692.0,15824.0,668.0
7920,25922,264.0,43.5,50096.0,21434.0,57.0
7921,25928,416.0,49.4,31471.0,16453.0,101.0
7922,25932,113.0,57.9,103125.0,49269.0,0.0
7923,25936,82.0,49.5,74375.0,15728.0,41.0
7924,25938,1252.0,43.4,57582.0,28329.0,69.0
7925,25942,291.0,57.7,41406.0,17174.0,0.0
7926,25951,5681.0,50.9,34803.0,21470.0,765.0
7927,25958,774.0,42.2,28333.0,14655.0,156.0
7928,25962,3555.0,48.2,32331.0,18732.0,675.0
7929,25969,1118.0,39.3,33580.0,18348.0,143.0
7930,25971,1008.0,33.1,61987.0,23581.0,100.0
7931,25972,213.0,56.3,-666666666.0,11680.0,64.0
7932,25976,2642.0,50.7,38992.0,23256.0,470.0
7933,25977,165.0,26.4,-666666666.0,7861.0,96.0
7934,25978,674.0,45.7,39063.0,19049.0,185.0
7935,25979,804.0,40.2,45393.0,18994.0,153.0
7936,25981,655.0,42.9,29563.0,18569.0,188.0
7937,25984,1883.0,42.0,35917.0,16319.0,392.0
7938,25985,256.0,56.2,16202.0,12489.0,116.0
7939,25989,499.0,35.4,49688.0,26106.0,61.0
7940,26003,42074.0,43.9,42695.0,28410.0,6213.0
7941,26030,602.0,39.0,45469.0,17878.0,93.0
7942,26031,1646.0,44.8,35595.0,19792.0,338.0
7943,26032,1067.0,20.7,54000.0,12826.0,17.0
7944,26033,2675.0,50.3,33664.0,21035.0,489.0
7945,26034,4699.0,41.9,38024.0,21654.0,419.0
7946,26035,2726.0,46.2,42269.0,21910.0,278.0
7947,26036,425.0,47.5,83179.0,33536.0,0.0
7948,26037,6510.0,48.5,52281.0,25516.0,731.0
7949,26038,2726.0,56.3,50389.0,30060.0,331.0
7950,26039,893.0,45.5,54821.0,26076.0,67.0
7951,26040,1826.0,43.2,38235.0,21159.0,253.0
7952,26041,16125.0,43.4,39527.0,21163.0,2575.0
7953,26047,6106.0,45.6,47619.0,24334.0,856.0
7954,26050,1577.0,35.3,29327.0,15926.0,241.0
7955,26055,1970.0,43.5,64716.0,28121.0,303.0
7956,26056,213.0,54.9,72000.0,34786.0,0.0
7957,26059,2690.0,44.2,52417.0,30098.0,370.0
7958,26060,2005.0,39.1,53785.0,25429.0,206.0
7959,26062,21205.0,46.7,39709.0,25364.0,3404.0
7960,26070,8142.0,48.3,43355.0,25783.0,1053.0
7961,26074,1273.0,21.3,48207.0,12043.0,161.0
7962,26075,422.0,44.2,45750.0,20728.0,45.0
7963,26101,30269.0,40.5,33161.0,19852.0,7770.0
7964,26104,16179.0,43.7,46598.0,27105.0,2328.0
7965,26105,11954.0,44.7,47854.0,33481.0,1278.0
7966,26133,1453.0,47.0,36574.0,20316.0,224.0
7967,26134,1036.0,46.8,41080.0,21496.0,278.0
7968,26136,744.0,50.6,46964.0,21663.0,128.0
7969,26137,594.0,50.5,30952.0,16253.0,94.0
7970,26138,235.0,19.1,39950.0,9958.0,0.0
7971,26141,362.0,41.9,28750.0,15034.0,63.0
7972,26142,2806.0,37.1,49318.0,22239.0,346.0
7973,26143,4361.0,46.0,36591.0,21113.0,824.0
7974,26146,1021.0,41.6,49519.0,30446.0,180.0
7975,26147,2112.0,43.0,43272.0,22810.0,432.0
7976,26148,326.0,41.9,-666666666.0,15402.0,111.0
7977,26149,2448.0,49.6,32546.0,20227.0,490.0
7978,26150,6353.0,38.4,56898.0,27543.0,902.0
7979,26151,507.0,51.0,36016.0,18648.0,37.0
7980,26152,114.0,53.9,-666666666.0,21548.0,0.0
7981,26155,8201.0,47.5,41568.0,23552.0,1625.0
7982,26159,3072.0,43.0,44714.0,20310.0,574.0
7983,26160,1006.0,47.1,42955.0,32995.0,85.0
7984,26161,293.0,39.9,50132.0,17932.0,10.0
7985,26164,8516.0,42.4,33101.0,19301.0,1954.0
7986,26167,818.0,49.3,59886.0,26802.0,37.0
7987,26169,616.0,30.5,42222.0,17370.0,197.0
7988,26170,5921.0,43.2,45392.0,23186.0,896.0
7989,26175,3462.0,46.0,41223.0,22504.0,542.0
7990,26178,444.0,51.2,50957.0,22156.0,58.0
7991,26180,2032.0,48.5,37656.0,18293.0,245.0
7992,26181,6223.0,46.2,60753.0,29267.0,406.0
7993,26184,1938.0,50.4,40216.0,20877.0,440.0
7994,26187,6466.0,45.6,64942.0,33833.0,606.0
7995,26201,20375.0,41.1,44583.0,22055.0,3144.0
7996,26202,651.0,41.8,55682.0,19106.0,19.0
7997,26203,40.0,37.8,-666666666.0,27893.0,0.0
7998,26205,3125.0,40.2,36222.0,20409.0,560.0
7999,26206,3196.0,40.5,20281.0,18276.0,1278.0
8000,26208,813.0,45.9,45231.0,22101.0,156.0
8001,26209,133.0,49.1,42917.0,26938.0,8.0
8002,26215,217.0,28.4,26603.0,8780.0,0.0
8003,26217,225.0,55.3,14044.0,19012.0,101.0
8004,26218,3085.0,42.5,40260.0,19971.0,459.0
8005,26222,446.0,53.1,48200.0,24835.0,114.0
8006,26224,251.0,52.4,65682.0,26330.0,31.0
8007,26228,18.0,-666666666.0,-666666666.0,,18.0
8008,26230,129.0,40.6,-666666666.0,22974.0,0.0
8009,26234,987.0,49.0,33719.0,21500.0,223.0
8010,26236,120.0,29.5,-666666666.0,4064.0,120.0
8011,26237,462.0,52.6,50815.0,16768.0,84.0
8012,26238,928.0,44.6,41042.0,18879.0,136.0
8013,26241,14407.0,44.4,41715.0,25275.0,2046.0
8014,26250,5478.0,41.7,38902.0,16970.0,973.0
8015,26253,3566.0,39.1,39491.0,25721.0,906.0
8016,26254,330.0,58.0,38942.0,26225.0,9.0
8017,26257,856.0,49.5,27303.0,21430.0,136.0
8018,26259,117.0,58.9,-666666666.0,7903.0,55.0
8019,26260,1297.0,45.6,41500.0,23761.0,215.0
8020,26261,2557.0,50.5,29516.0,16626.0,672.0
8021,26263,281.0,51.1,-666666666.0,31395.0,24.0
8022,26264,755.0,42.1,39250.0,19495.0,155.0
8023,26266,93.0,30.5,-666666666.0,8368.0,16.0
8024,26267,437.0,32.0,-666666666.0,18415.0,103.0
8025,26268,57.0,40.6,16250.0,7830.0,42.0
8026,26269,1025.0,43.4,50518.0,22649.0,75.0
8027,26270,613.0,61.2,27750.0,19947.0,95.0
8028,26271,282.0,55.0,45972.0,26872.0,20.0
8029,26273,1795.0,37.5,30855.0,7706.0,130.0
8030,26275,668.0,38.7,27188.0,17113.0,214.0
8031,26276,209.0,58.8,58929.0,24043.0,19.0
8032,26278,660.0,42.4,58095.0,21906.0,21.0
8033,26280,2068.0,41.3,31985.0,14269.0,553.0
8034,26282,14.0,-666666666.0,-666666666.0,,0.0
8035,26283,1733.0,47.6,52944.0,22525.0,162.0
8036,26285,397.0,56.1,34738.0,24072.0,46.0
8037,26287,2989.0,47.1,39524.0,22451.0,473.0
8038,26288,3726.0,49.6,36379.0,17815.0,756.0
8039,26291,95.0,36.9,95375.0,35104.0,0.0
8040,26292,815.0,53.5,40000.0,19547.0,67.0
8041,26293,687.0,34.7,30139.0,16232.0,98.0
8042,26294,974.0,39.8,43977.0,19584.0,141.0
8043,26296,152.0,54.3,68789.0,25446.0,0.0
8044,26298,82.0,65.6,35417.0,25841.0,0.0
8045,26301,30249.0,40.5,37293.0,22327.0,5714.0
8046,26320,630.0,55.1,43269.0,29731.0,78.0
8047,26321,514.0,32.8,41250.0,17105.0,155.0
8048,26323,493.0,33.6,33393.0,17500.0,144.0
8049,26325,293.0,40.4,11786.0,9257.0,166.0
8050,26327,110.0,10.4,-666666666.0,,110.0
8051,26330,14497.0,43.1,69390.0,37828.0,1042.0
8052,26335,1319.0,41.0,32917.0,18429.0,291.0
8053,26337,1292.0,48.2,36429.0,21084.0,139.0
8054,26338,838.0,44.4,45078.0,18432.0,77.0
8055,26339,231.0,46.3,-666666666.0,38416.0,11.0
8056,26342,275.0,52.3,41458.0,23756.0,52.0
8057,26343,130.0,61.3,33750.0,21476.0,44.0
8058,26346,1074.0,48.4,52396.0,21445.0,96.0
8059,26347,2293.0,41.2,47833.0,21946.0,452.0
8060,26348,87.0,40.7,30588.0,13311.0,8.0
8061,26349,95.0,39.8,-666666666.0,18525.0,35.0
8062,26351,4881.0,35.6,37366.0,16182.0,959.0
8063,26354,10865.0,42.8,38883.0,20266.0,1862.0
8064,26361,255.0,49.9,-666666666.0,17089.0,71.0
8065,26362,3375.0,43.4,38846.0,21550.0,702.0
8066,26366,98.0,7.5,-666666666.0,6338.0,74.0
8067,26369,564.0,47.5,40357.0,33681.0,63.0
8068,26372,797.0,43.2,50227.0,27331.0,105.0
8069,26374,1153.0,41.5,40938.0,21348.0,267.0
8070,26376,481.0,51.5,36500.0,21846.0,106.0
8071,26377,624.0,45.2,25809.0,14651.0,244.0
8072,26378,4495.0,37.1,48631.0,24278.0,784.0
8073,26384,835.0,34.6,36188.0,16584.0,247.0
8074,26385,3754.0,43.4,54750.0,25275.0,547.0
8075,26386,2170.0,44.7,44063.0,23076.0,431.0
8076,26404,587.0,31.2,30903.0,12667.0,239.0
8077,26405,1128.0,38.0,47727.0,22802.0,265.0
8078,26408,2999.0,41.3,62844.0,31462.0,139.0
8079,26410,986.0,44.5,42356.0,18473.0,235.0
8080,26411,704.0,48.3,36106.0,25596.0,65.0
8081,26412,724.0,47.1,47552.0,18890.0,207.0
8082,26415,4020.0,41.2,42830.0,18952.0,681.0
8083,26416,7910.0,40.1,30883.0,18136.0,2003.0
8084,26419,1196.0,43.5,34271.0,16489.0,324.0
8085,26421,186.0,40.6,18929.0,16222.0,52.0
8086,26422,498.0,36.7,-666666666.0,12482.0,262.0
8087,26424,241.0,39.5,-666666666.0,18646.0,37.0
8088,26425,1218.0,53.5,32330.0,18614.0,191.0
8089,26426,7429.0,44.6,40754.0,19799.0,1009.0
8090,26430,598.0,36.5,62708.0,17713.0,33.0
8091,26431,5619.0,46.3,39467.0,23008.0,933.0
8092,26435,186.0,51.3,21979.0,10984.0,100.0
8093,26436,151.0,53.1,33824.0,15860.0,0.0
8094,26437,554.0,54.0,28542.0,16066.0,83.0
8095,26438,226.0,59.5,-666666666.0,12708.0,85.0
8096,26440,1234.0,42.2,55074.0,19275.0,106.0
8097,26443,348.0,41.4,54625.0,23054.0,55.0
8098,26444,3629.0,43.8,48182.0,24537.0,549.0
8099,26447,1484.0,43.0,30759.0,15449.0,195.0
8100,26448,1158.0,39.4,45069.0,23859.0,130.0
8101,26451,851.0,36.8,45000.0,21831.0,72.0
8102,26452,8845.0,44.0,35877.0,20496.0,1917.0
8103,26456,3706.0,41.2,39156.0,20190.0,742.0
8104,26501,21067.0,36.3,45761.0,27021.0,4093.0
8105,26505,38647.0,24.0,33184.0,24017.0,12119.0
8106,26508,33105.0,36.0,65695.0,34706.0,3911.0
8107,26519,2027.0,45.6,50089.0,22058.0,301.0
8108,26520,951.0,45.4,64625.0,26231.0,0.0
8109,26521,256.0,33.0,50313.0,23368.0,49.0
8110,26525,7849.0,38.8,58698.0,20730.0,806.0
8111,26534,2276.0,33.9,32554.0,20876.0,490.0
8112,26537,5475.0,42.4,36651.0,20953.0,984.0
8113,26541,2661.0,39.8,57077.0,27955.0,61.0
8114,26542,2584.0,37.2,45256.0,22249.0,197.0
8115,26543,255.0,18.6,-666666666.0,20434.0,0.0
8116,26547,2336.0,35.3,43770.0,20601.0,405.0
8117,26554,41915.0,40.7,47894.0,25538.0,6887.0
8118,26559,1194.0,44.1,52125.0,26869.0,129.0
8119,26560,252.0,39.7,-666666666.0,27086.0,68.0
8120,26562,521.0,52.0,38371.0,19561.0,114.0
8121,26563,487.0,48.9,39583.0,24102.0,69.0
8122,26568,620.0,46.0,40938.0,29831.0,68.0
8123,26570,3985.0,42.5,47604.0,21842.0,338.0
8124,26571,2413.0,41.3,45147.0,21035.0,470.0
8125,26572,354.0,41.9,-666666666.0,18045.0,23.0
8126,26574,570.0,43.3,31250.0,19497.0,132.0
8127,26575,873.0,39.8,32917.0,21568.0,249.0
8128,26576,279.0,46.5,-666666666.0,15449.0,128.0
8129,26581,1046.0,33.4,31741.0,11920.0,304.0
8130,26582,4988.0,41.1,42344.0,20223.0,836.0
8131,26585,513.0,58.2,75139.0,26723.0,40.0
8132,26586,198.0,48.5,38936.0,13779.0,32.0
8133,26587,272.0,53.8,70250.0,31045.0,13.0
8134,26588,2694.0,42.3,43426.0,21032.0,460.0
8135,26590,526.0,54.2,38977.0,25452.0,64.0
8136,26591,1181.0,46.0,46797.0,23744.0,125.0
8137,26601,4984.0,44.8,39688.0,20303.0,846.0
8138,26610,1262.0,34.8,35104.0,11410.0,453.0
8139,26611,153.0,70.4,31767.0,18029.0,26.0
8140,26615,274.0,57.5,50404.0,24964.0,0.0
8141,26617,171.0,51.8,61944.0,26289.0,0.0
8142,26619,273.0,52.0,55147.0,27817.0,47.0
8143,26621,883.0,42.6,32337.0,18011.0,366.0
8144,26623,1570.0,37.9,35682.0,16292.0,256.0
8145,26624,2696.0,49.9,37807.0,21921.0,524.0
8146,26627,272.0,32.7,-666666666.0,25656.0,35.0
8147,26629,317.0,53.8,40987.0,16697.0,14.0
8148,26631,474.0,40.2,26284.0,14549.0,175.0
8149,26636,422.0,50.2,44028.0,20998.0,136.0
8150,26638,152.0,59.9,29464.0,12872.0,18.0
8151,26651,9870.0,43.0,42043.0,26996.0,1644.0
8152,26656,411.0,51.0,40203.0,20511.0,71.0
8153,26660,330.0,48.8,55174.0,23506.0,0.0
8154,26662,1208.0,46.7,70769.0,35743.0,21.0
8155,26676,438.0,60.5,39615.0,20550.0,0.0
8156,26678,1328.0,41.1,47721.0,23147.0,200.0
8157,26679,1689.0,49.3,43819.0,41808.0,223.0
8158,26680,208.0,58.7,31250.0,23410.0,25.0
8159,26681,1405.0,52.9,36891.0,21896.0,220.0
8160,26684,137.0,44.7,-666666666.0,11974.0,72.0
8161,26690,619.0,43.8,-666666666.0,23152.0,142.0
8162,26691,380.0,39.5,45671.0,15037.0,71.0
8163,26704,6247.0,41.8,34635.0,17774.0,1050.0
8164,26705,870.0,48.1,45375.0,29009.0,22.0
8165,26707,318.0,49.9,30568.0,20575.0,53.0
8166,26710,2549.0,43.5,36229.0,17345.0,303.0
8167,26711,2390.0,44.0,38698.0,21179.0,271.0
8168,26714,258.0,41.4,-666666666.0,11004.0,105.0
8169,26716,814.0,46.8,45250.0,18114.0,58.0
8170,26717,1039.0,44.5,25958.0,18067.0,82.0
8171,26719,2704.0,48.9,38487.0,22928.0,359.0
8172,26720,90.0,67.8,-666666666.0,16041.0,0.0
8173,26722,879.0,42.2,31154.0,18852.0,177.0
8174,26726,12815.0,43.2,34178.0,19012.0,2159.0
8175,26731,271.0,38.0,43750.0,33395.0,7.0
8176,26739,785.0,48.6,46875.0,22259.0,35.0
8177,26743,1866.0,29.7,36658.0,15978.0,129.0
8178,26750,763.0,46.0,24250.0,16055.0,225.0
8179,26753,6185.0,37.6,46125.0,23982.0,998.0
8180,26755,874.0,51.4,38098.0,24827.0,89.0
8181,26757,6338.0,43.6,31375.0,18649.0,1196.0
8182,26761,486.0,55.0,17500.0,16356.0,137.0
8183,26763,1682.0,48.6,40369.0,23603.0,154.0
8184,26764,3742.0,45.8,40250.0,22091.0,753.0
8185,26767,448.0,57.2,22583.0,16881.0,197.0
8186,26801,1298.0,46.2,67500.0,24066.0,143.0
8187,26802,1271.0,42.3,42375.0,23583.0,253.0
8188,26804,849.0,46.1,27454.0,14406.0,188.0
8189,26807,2695.0,54.0,39922.0,23289.0,361.0
8190,26808,903.0,50.4,-666666666.0,31775.0,101.0
8191,26810,517.0,52.2,83438.0,29019.0,25.0
8192,26812,1243.0,53.4,45650.0,27652.0,112.0
8193,26814,372.0,45.2,32083.0,19522.0,169.0
8194,26815,760.0,48.1,34265.0,26769.0,151.0
8195,26817,280.0,52.8,56613.0,33018.0,24.0
8196,26818,1127.0,27.5,39643.0,17012.0,177.0
8197,26823,318.0,49.4,-666666666.0,34579.0,32.0
8198,26833,2480.0,40.1,44000.0,18197.0,337.0
8199,26836,6694.0,43.1,37456.0,20203.0,1252.0
8200,26845,603.0,47.3,63098.0,24980.0,91.0
8201,26847,6299.0,49.9,36831.0,21427.0,994.0
8202,26851,2163.0,44.7,36798.0,20623.0,99.0
8203,26852,782.0,46.6,58472.0,21894.0,151.0
8204,26855,629.0,46.5,40000.0,18492.0,55.0
8205,26865,123.0,67.3,21974.0,24550.0,0.0
8206,26866,759.0,56.0,39154.0,24771.0,57.0
8207,26884,569.0,50.5,40625.0,32375.0,128.0
8208,27006,14036.0,46.0,73906.0,40798.0,1260.0
8209,27007,2241.0,45.2,43864.0,20023.0,381.0
8210,27009,2344.0,46.1,77188.0,32410.0,134.0
8211,27011,5499.0,43.9,35802.0,21951.0,909.0
8212,27012,26050.0,44.7,74798.0,35627.0,1781.0
8213,27013,6105.0,44.9,47083.0,23521.0,1059.0
8214,27014,766.0,35.0,34500.0,15896.0,195.0
8215,27016,1661.0,46.4,43775.0,20604.0,214.0
8216,27017,9360.0,39.7,34513.0,17839.0,2166.0
8217,27018,7508.0,45.1,42951.0,23503.0,1172.0
8218,27019,3781.0,48.6,53833.0,26614.0,279.0
8219,27020,6083.0,44.2,36402.0,22552.0,1185.0
8220,27021,17735.0,43.3,44907.0,23790.0,2486.0
8221,27022,1553.0,48.6,40549.0,21837.0,131.0
8222,27023,12914.0,46.5,73356.0,39580.0,775.0
8223,27024,2769.0,45.9,34649.0,22339.0,339.0
8224,27025,11293.0,46.8,47763.0,22944.0,1038.0
8225,27027,4575.0,41.0,31589.0,17933.0,1049.0
8226,27028,26359.0,43.7,44140.0,21974.0,4309.0
8227,27030,37145.0,43.3,35441.0,21014.0,6500.0
8228,27040,11261.0,45.8,63267.0,33565.0,934.0
8229,27041,8058.0,41.7,45896.0,22808.0,1297.0
8230,27042,670.0,43.8,51360.0,24293.0,70.0
8231,27043,6986.0,44.0,46690.0,23345.0,1030.0
8232,27045,8865.0,42.4,50663.0,24160.0,1110.0
8233,27046,2131.0,49.1,34858.0,18889.0,622.0
8234,27047,968.0,47.7,42404.0,21819.0,100.0
8235,27048,8615.0,44.1,44981.0,23088.0,1725.0
8236,27050,4040.0,45.0,50948.0,26368.0,233.0
8237,27051,8246.0,39.4,43107.0,21060.0,1188.0
8238,27052,10020.0,47.0,37448.0,21022.0,1626.0
8239,27053,2811.0,55.0,37064.0,21285.0,576.0
8240,27054,2152.0,43.3,48917.0,23601.0,430.0
8241,27055,14011.0,42.5,39531.0,21235.0,2882.0
8242,27101,18623.0,37.3,27400.0,22729.0,6058.0
8243,27103,35687.0,35.6,45289.0,27178.0,6884.0
8244,27104,29439.0,41.6,54354.0,44280.0,3695.0
8245,27105,40596.0,34.9,30886.0,15395.0,12945.0
8246,27106,47610.0,36.3,47013.0,33660.0,9583.0
8247,27107,47093.0,35.8,40142.0,19856.0,12833.0
8248,27109,2475.0,19.9,-666666666.0,3198.0,0.0
8249,27110,2138.0,20.0,-666666666.0,4784.0,0.0
8250,27127,37762.0,35.0,45431.0,24003.0,6894.0
8251,27201,69.0,32.3,75962.0,25290.0,0.0
8252,27203,21777.0,37.3,32463.0,17293.0,5561.0
8253,27205,34009.0,40.9,44490.0,21932.0,5379.0
8254,27207,3374.0,49.1,49610.0,26512.0,502.0
8255,27208,1867.0,44.1,37864.0,19893.0,333.0
8256,27209,4530.0,33.9,35952.0,17531.0,513.0
8257,27212,1915.0,37.8,37708.0,13466.0,203.0
8258,27214,10537.0,37.7,54289.0,27769.0,714.0
8259,27215,40111.0,42.5,44093.0,28431.0,6754.0
8260,27217,37009.0,38.7,34989.0,17725.0,9110.0
8261,27229,3440.0,31.0,31967.0,14006.0,1136.0
8262,27231,1674.0,47.9,53750.0,28901.0,285.0
8263,27233,3054.0,48.1,70861.0,29887.0,197.0
8264,27235,4191.0,52.9,79189.0,39108.0,141.0
8265,27239,8953.0,45.7,46789.0,23716.0,1404.0
8266,27242,2103.0,38.6,28628.0,16407.0,252.0
8267,27243,4335.0,49.3,62078.0,35050.0,158.0
8268,27244,14507.0,27.9,50089.0,22671.0,1635.0
8269,27248,4707.0,31.1,43706.0,19668.0,552.0
8270,27249,13131.0,40.6,49036.0,24020.0,1827.0
8271,27252,2715.0,43.9,52031.0,19483.0,722.0
8272,27253,29369.0,41.9,41424.0,24698.0,5813.0
8273,27258,6565.0,38.9,49375.0,22914.0,865.0
8274,27260,25361.0,31.9,24812.0,12704.0,10687.0
8275,27262,23654.0,37.8,39880.0,23719.0,5317.0
8276,27263,22091.0,40.1,42271.0,21911.0,3000.0
8277,27265,49886.0,39.3,55688.0,29067.0,5385.0
8278,27278,25217.0,40.5,61803.0,32961.0,2947.0
8279,27281,3017.0,46.4,46875.0,25423.0,367.0
8280,27282,17092.0,42.0,65463.0,32335.0,1510.0
8281,27283,2871.0,44.7,52275.0,28820.0,125.0
8282,27284,52849.0,42.0,57938.0,30673.0,6173.0
8283,27288,23181.0,44.1,33102.0,18514.0,6004.0
8284,27291,1525.0,49.9,48472.0,26199.0,274.0
8285,27292,39016.0,41.2,38937.0,19911.0,7884.0
8286,27295,38264.0,42.7,46661.0,24250.0,5720.0
8287,27298,9660.0,44.1,39963.0,21950.0,1447.0
8288,27299,5388.0,37.6,40804.0,18625.0,1201.0
8289,27301,8913.0,41.4,58656.0,26203.0,513.0
8290,27302,30315.0,37.3,54934.0,27116.0,3492.0
8291,27305,1764.0,43.0,43292.0,21522.0,312.0
8292,27306,6065.0,50.1,35139.0,20757.0,1268.0
8293,27310,7225.0,41.4,109237.0,42453.0,195.0
8294,27311,3631.0,45.2,34977.0,21597.0,1145.0
8295,27312,20009.0,51.5,66181.0,40614.0,1718.0
8296,27313,6817.0,43.6,56994.0,24854.0,596.0
8297,27314,1153.0,53.2,57984.0,22323.0,101.0
8298,27315,1991.0,49.4,32250.0,21299.0,511.0
8299,27316,7414.0,35.8,41118.0,17037.0,1979.0
8300,27317,16239.0,41.3,42278.0,23447.0,2863.0
8301,27320,38807.0,42.9,41192.0,21703.0,6834.0
8302,27325,5896.0,40.4,31857.0,17975.0,1609.0
8303,27326,3029.0,44.5,32364.0,21559.0,705.0
8304,27330,40378.0,36.3,44701.0,22250.0,7181.0
8305,27332,30060.0,35.8,54298.0,23848.0,4520.0
8306,27340,69.0,-666666666.0,-666666666.0,,0.0
8307,27341,6171.0,41.1,43644.0,18271.0,870.0
8308,27343,1947.0,48.1,46195.0,22794.0,185.0
8309,27344,18617.0,36.9,37046.0,20968.0,4078.0
8310,27349,5467.0,42.4,51756.0,23978.0,643.0
