,Zipcode,Population,Median Age,Household Income,Per Capita Income
19746,58461,527,50.1,45625,26800
19747,58463,624,53.3,34471,23120
19748,58464,295,57.7,34545,20608
19749,58466,446,45.4,61750,34096
19750,58467,654,42.3,42333,19782
19751,58472,432,45.2,60417,29420
19752,58474,2752,44.9,45461,25785
19753,58475,191,55.9,36500,27648
19754,58476,306,38.1,41250,32510
19755,58477,189,43.3,40625,29528
19756,58478,172,50.2,47500,26624
19757,58479,272,46.8,55208,29531
19758,58480,294,41.5,58359,30339
19759,58481,319,51.2,71250,36576
19760,58482,877,45.7,34429,24356
19761,58483,308,52.5,45250,22405
19762,58484,92,51.4,41528,31050
19763,58486,142,57.7,24688,20851
19764,58487,499,45,35938,23336
19765,58488,282,55.4,40313,28988
19766,58490,259,45.3,52353,31990
19767,58492,538,38.9,44643,21794
19768,58494,350,40.4,41875,28236
19769,58495,1313,49.7,41023,22609
19770,58496,242,48.6,55234,29881
19771,58497,278,33.6,27500,25235
19772,58501,28327,38,47354,27023
19773,58503,24264,38.2,73520,35182
19774,58504,24630,34.7,53056,28642
19775,58505,0,,,
19776,58520,324,46.1,38125,18805
19777,58521,685,47.8,65357,25490
19778,58523,3588,47.9,63765,33044
19779,58524,62,70.5,15536,16469
19780,58528,954,23.8,23021,8975
19781,58529,647,45.9,49609,35205
19782,58530,1011,49.7,54063,30761
19783,58531,346,54.9,54792,31787
19784,58532,292,41,35250,17484
19785,58533,921,52.3,34151,25353
19786,58535,580,46.7,50385,28952
19787,58538,2585,23.8,33190,13807
19788,58540,2235,48.3,46935,22712
19789,58541,340,47.7,44250,40034
19790,58542,250,54,40625,25206
19791,58544,549,46.1,35417,22804
19792,58545,3612,42.5,61705,28377
19793,58549,170,39,48125,20202
19794,58552,1768,49.7,35923,23579
19795,58554,22636,39.9,57311,27749
19796,58558,688,44.1,65556,34521
19797,58559,179,57.3,54375,28964
19798,58560,141,50.9,36563,31811
19799,58561,1106,46.9,44125,25346
19800,58562,386,57.7,35729,23809
19801,58563,1999,45.1,53125,29923
19802,58564,172,45.3,49063,20197
19803,58565,244,51.6,62917,32919
19804,58566,115,49.6,61563,28246
19805,58568,331,40.9,37083,22767
19806,58569,49,29,56429,27200
19807,58570,378,35.4,53542,22762
19808,58571,629,50.4,48036,25964
19809,58572,387,50.7,60769,29798
19810,58573,818,53,42768,20553
19811,58575,859,52.5,41071,28981
19812,58576,888,53.3,52656,29805
19813,58577,1797,46.2,63333,31425
19814,58579,931,50.5,56250,35073
19815,58580,364,49.6,64375,25535
19816,58581,248,55.1,34583,29107
19817,58601,20939,38.2,56166,26975
19818,58620,207,32.6,92917,27566
19819,58621,1053,50.6,28846,28428
19820,58622,1523,43.4,47599,29026
19821,58623,2314,47.6,46010,25092
19822,58625,162,48.6,42708,22115
19823,58626,238,47.8,56250,34453
19824,58627,243,50.4,68750,45005
19825,58630,585,36.1,56250,26512
19826,58631,1064,48.3,37813,22713
19827,58632,197,33.5,66250,23567
19828,58634,126,47.3,49167,41793
19829,58636,790,43,43274,26434
19830,58638,1044,40.5,44479,21504
19831,58639,1830,51.2,39875,25302
19832,58640,1429,41.1,61429,29647
19833,58641,59,48.1,32292,38122
19834,58642,337,44.8,70375,28184
19835,58643,191,42.5,53000,28633
19836,58645,228,40.5,39038,26166
19837,58646,1199,51.3,42353,23913
19838,58647,1091,48.5,40000,20898
19839,58649,407,40.4,39792,24768
19840,58650,377,48.1,51250,38972
19841,58651,530,43.4,80417,40452
19842,58652,937,51,34750,23807
19843,58653,532,53.4,66979,32135
19844,58654,310,36,38125,20709
19845,58655,391,41.9,39583,18731
19846,58656,367,41.3,57344,31097
19847,58701,27435,37,46677,27842
19848,58702,0,,,
19849,58703,19137,32.4,52520,25765
19850,58704,4990,22.8,50441,18372
19851,58705,492,21.2,,18880
19852,58707,414,19.5,,3243
19853,58710,470,46.8,40156,21283
19854,58711,196,51.4,61250,36467
19855,58712,173,36.5,52917,23342
19856,58713,22,51.3,113750,66700
19857,58716,142,67.2,40357,24925
19858,58718,1062,35.8,75691,31834
19859,58721,558,43,46071,26980
19860,58722,1572,37,60550,23447
19861,58723,327,55.1,40833,20302
19862,58725,269,41.1,52500,22491
19863,58727,231,55.1,53750,31339
19864,58730,1151,52.7,41827,31884
19865,58731,264,43.8,46786,32431
19866,58733,390,49.9,70417,38116
19867,58734,288,50,69750,44580
19868,58735,440,46.3,54583,26717
19869,58736,474,50.4,33250,22475
19870,58737,173,47.3,41944,24270
19871,58740,697,42.2,54375,33331
19872,58741,652,49.5,50833,26859
19873,58744,129,58.4,39167,20769
19874,58746,1560,41,49063,24428
19875,58748,100,55.6,53250,37942
19876,58750,603,34.2,45938,37754
19877,58752,202,54.5,57500,68612
19878,58755,114,51.8,92875,67418
19879,58756,295,41.6,47679,27363
19880,58757,937,18.5,33487,12164
19881,58758,233,59.4,47500,22255
19882,58759,801,39.3,44737,23755
19883,58760,266,36.5,45833,20502
19884,58761,1110,42.9,58333,28867
19885,58762,191,46.1,45972,36603
19886,58763,3113,34.9,44461,22249
19887,58765,319,50.9,51250,24146
19888,58768,178,45.5,72841,28845
19889,58769,277,55.8,33393,33695
19890,58770,1394,37.2,65813,27243
19891,58771,511,50.9,47083,34427
19892,58772,109,51.3,41000,33359
19893,58773,681,46.7,57159,33010
19894,58775,390,34.1,92870,28406
19895,58776,254,41.3,41389,36804
19896,58778,128,57.8,40208,34233
19897,58779,504,52.1,50625,23556
19898,58781,766,42.1,67024,31981
19899,58782,409,43.8,44063,30658
19900,58783,421,55,47813,27602
19901,58784,2172,36.2,60758,29908
19902,58785,1097,35.2,63286,23114
19903,58787,139,51.3,44464,34768
19904,58788,959,45.9,36811,22908
19905,58789,365,39.5,41500,23604
19906,58790,1679,36.7,51500,23188
19907,58792,218,66.3,54250,31204
19908,58793,624,47.9,72857,29473
19909,58794,87,58.8,35469,23663
19910,58795,207,51.1,78125,41943
19911,58801,18063,37.4,64750,31874
19912,58830,188,58.7,50750,47318
19913,58831,585,29.5,29900,25374
19914,58833,40,54.1,43750,21998
19915,58835,371,44.5,29844,23251
19916,58838,233,36.3,61442,31124
19917,58843,501,42.3,60313,37718
19918,58844,173,45.2,44821,19203
19919,58845,305,48.9,52813,29673
19920,58847,265,49.1,111667,59949
19921,58849,1041,35.4,58176,26510
19922,58852,1665,46.7,59348,32670
19923,58853,327,23.9,52000,22105
19924,58854,2946,42.3,62049,35795
19925,58856,151,51.3,65662,36978
19926,59001,1499,50.1,44375,29259
19927,59002,283,37.9,38750,13546
19928,59003,1016,37.4,53698,23787
19929,59006,538,51.2,32586,16779
19930,59007,137,37.8,50714,21647
19931,59008,408,47.8,36250,20922
19932,59010,58,54.8,26563,17788
19933,59011,3034,48.6,42759,23507
19934,59012,314,29.5,31736,11549
19935,59013,152,52.5,53750,38702
19936,59014,1554,45.5,47122,24457
19937,59015,533,45.2,55083,29098
19938,59016,800,21.6,21071,10245
19939,59018,613,44.5,44500,22422
19940,59019,3801,44.6,59682,27136
19941,59020,22,49.5,26458,19936
19942,59022,1988,25.1,53716,11428
19943,59024,501,50.2,39917,20345
19944,59025,113,45.8,45833,17505
19945,59026,303,41.8,53438,25505
19946,59027,757,47.7,31761,23735
19947,59028,443,40.5,69500,30661
19948,59029,853,44.5,44141,20222
19949,59030,1374,48.4,39957,26835
19950,59031,438,21.2,21750,7737
19951,59032,377,54.6,33333,22864
19952,59033,306,33.8,27039,15402
19953,59034,5146,38.5,34488,18053
19954,59035,234,47.2,46184,17279
19955,59036,1280,53.7,26983,19855
19956,59037,1556,39.7,50893,24350
19957,59038,698,48.1,42656,23875
19958,59039,14,62.4,16250,36507
19959,59041,1794,50.8,41336,24558
19960,59043,3252,22.4,36595,11862
19961,59044,10801,40.2,56221,27227
19962,59046,513,39.4,35380,17153
19963,59047,12070,43.6,41210,24100
19964,59050,1611,27.2,46364,15423
19965,59052,217,41.8,38750,15885
19966,59053,574,20.9,34861,16411
19967,59054,358,45.5,29028,16995
19968,59055,54,44.5,45000,35283
19969,59057,606,48,60893,28163
19970,59058,27,58.8,49167,51263
19971,59059,146,50.8,55333,26171
19972,59061,273,53.1,48295,26511
19973,59062,63,46.2,84063,44225
19974,59063,2163,39.8,68456,26227
19975,59064,296,39.9,26719,24621
19976,59065,100,45.7,50833,32007
19977,59066,805,19.8,30417,8748
19978,59067,220,48.8,43472,26355
19979,59068,3464,48.9,49297,28021
19980,59069,536,50.8,43438,28342
19981,59070,810,47.8,43125,28912
19982,59071,78,58.5,61146,41138
19983,59072,3936,49.7,37604,21212
19984,59074,369,54,40208,25669
19985,59075,267,42.2,104432,29120
19986,59076,99,45.4,29375,13527
19987,59077,118,32.8,42917,16483
19988,59078,140,57.4,29250,14228
19989,59079,3311,41.3,67801,26723
19990,59081,14,69.3,55833,32129
19991,59082,50,34.5,34375,16820
19992,59085,90,38.6,43333,16843
19993,59086,733,50.4,44100,27612
19994,59087,485,46.6,37721,20228
19995,59088,1254,44.5,33237,21968
19996,59089,435,40.3,34861,14670
19997,59101,39615,34.1,39125,21326
19998,59102,46542,41.3,51209,28656
19999,59105,29697,37.1,57278,26988
20000,59106,11454,40.3,90745,45349
20001,59201,4698,30.3,41711,17942
20002,59211,156,54.4,39306,19748
20003,59212,392,36.5,51250,22439
20004,59213,954,25.3,31413,12651
20005,59214,177,36.1,65000,18599
20006,59215,1186,46.3,45000,23393
20007,59217,29,28.8,20592,
20008,59218,1143,35.1,56250,24813
20009,59219,198,54.5,51750,44696
20010,59221,1655,38.3,51250,23323
20011,59222,286,35.9,34583,19938
20012,59223,313,47.5,51905,26027
20013,59225,475,29.8,33125,14482
20014,59226,465,53.1,46500,26648
20015,59230,4661,43.9,46400,24711
20016,59231,314,44.9,37321,33469
20017,59240,15,70.8,48125,36733
20018,59241,427,47,43333,21709
20019,59242,111,31.4,65000,17282
20020,59243,408,38.7,80625,31408
20021,59244,57,58.9,42083,19675
20022,59247,357,44.6,41908,23934
20023,59248,686,55.2,43750,24978
20024,59250,192,54.5,30750,19022
20025,59252,112,47.6,20313,32448
20026,59253,110,54.4,34643,35358
20027,59254,1967,51.3,39911,28299
20028,59255,3253,31,30439,15071
20029,59256,59,30.5,155481,40110
20030,59257,17,58.9,,
20031,59258,119,44.6,47188,22969
20032,59259,344,48.8,53250,29522
20033,59260,127,51.2,63571,26442
20034,59261,478,61,46528,28363
20035,59262,693,52.4,48750,26751
20036,59263,1266,53.1,41389,26031
20037,59270,7065,42.2,61065,31304
20038,59274,225,51.1,50536,30300
20039,59275,377,49.6,45625,25649
20040,59276,30,39.7,19688,34663
20041,59301,11320,41.7,41359,22667
20042,59311,177,50.9,31458,21718
20043,59312,22,54.3,51875,18095
20044,59313,2443,42.8,49375,26719
20045,59314,85,55.3,61875,32926
20046,59315,124,48.5,49500,22078
20047,59317,1137,43.9,35192,23015
20048,59318,84,52,28750,32081
20049,59322,55,60.3,28750,18613
20050,59323,2407,37.1,76033,28568
20051,59324,881,48.4,35114,20493
20052,59326,251,51.5,30568,25578
20053,59327,2784,46.9,37470,21889
20054,59330,8287,42.2,51927,25332
20055,59332,162,56,35069,18919
20056,59333,13,40.2,44375,15108
20057,59336,200,48.1,41250,29408
20058,59337,844,47.6,37250,21427
20059,59338,102,56.9,36250,19118
20060,59339,202,44.2,45833,31026
20061,59343,51,63.8,90500,31016
20062,59344,315,49.5,48750,25476
20063,59347,288,51.6,35972,26091
20064,59349,798,56.9,36250,22289
20065,59351,181,48.3,28750,15295
20066,59353,964,49.7,43417,23157
20067,59354,67,11.5,66250,16079
20068,59401,13854,35.6,37024,20851
20069,59404,26458,41.6,53727,26006
20070,59405,31025,33.9,40584,22036
20071,59410,782,42.8,28500,17177
20072,59411,122,49.7,50568,29706
20073,59412,1724,41.2,46121,28101
20074,59414,1080,36.1,28796,17865
20075,59416,478,50.8,31382,42845
20076,59417,8220,28.5,35913,14113
20077,59418,106,56,57500,31171
20078,59419,185,49.1,43750,21954
20079,59420,155,39.5,55469,21755
20080,59421,1697,53.7,55296,31818
20081,59422,2572,45.3,34286,21960
20082,59424,90,41.3,41250,19381
20083,59425,3401,45.6,44702,23087
20084,59427,4237,37.5,45093,23998
20085,59430,578,35.4,34559,18807
20086,59432,169,56.8,19500,13521
20087,59433,624,49.8,41635,21211
20088,59434,750,37.5,51875,20884
20089,59436,1710,47.7,49167,23413
20090,59440,89,50.8,25938,20583
20091,59441,38,60,53333,21676
20092,59442,1743,54.4,50000,28875
20093,59443,1036,38.6,54883,21507
20094,59444,257,42.3,28125,13903
20095,59446,563,47.9,36111,20261
20096,59447,143,56.5,34375,24808
20097,59448,763,25.6,22059,7777
20098,59450,566,38.7,57868,22542
20099,59451,301,43.3,31591,24258
20100,59452,556,48.6,40398,22697
20101,59453,345,52.4,44750,27343
20102,59454,153,52.3,35938,25200
20103,59456,137,56.3,51000,32484
20104,59457,9073,48.7,38861,24610
20105,59460,194,44.7,49643,22827
20106,59461,9,75.4,,
20107,59462,151,50.7,29531,25660
20108,59463,136,63.3,30000,48226
20109,59464,434,44.9,47885,23387
20110,59465,63,60.8,41500,26916
20111,59466,102,49.3,54167,25099
20112,59467,292,29.5,28875,12082
20113,59468,615,38.7,46544,23553
20114,59469,162,59,39583,24184
20115,59471,376,29.5,41875,19534
20116,59472,771,44.4,48021,23194
20117,59474,3818,41.8,45019,22928
20118,59477,352,30.1,43750,15410
20119,59479,927,49.1,38173,23174
20120,59480,534,35.7,59000,31005
20121,59482,811,43,51250,20383
20122,59483,448,52.3,41875,25034
20123,59484,73,55.8,19063,52349
20124,59485,505,44.3,77697,31495
20125,59486,1461,42.2,40551,18174
20126,59487,1459,42.8,44955,21329
20127,59489,244,51.6,28750,15355
20128,59501,12674,35.1,48372,22282
20129,59520,1174,40,40156,20659
20130,59521,3330,25.6,27287,12370
20131,59522,1740,47.4,40785,19382
20132,59523,2233,44.7,46161,22110
20133,59524,688,34.5,36750,16790
20134,59525,287,34.9,37344,16320
20135,59526,2670,27.1,34598,12161
20136,59527,775,35.8,24922,11883
20137,59528,206,48.3,51172,23885
20138,59529,149,57,111000,67452
20139,59530,108,64.8,27375,21768
20140,59531,360,52.2,64167,31604
20141,59532,234,49.7,50250,30704
20142,59535,81,55.3,38750,25222
20143,59537,209,18.9,122723,30316
20144,59538,2966,46.3,35036,23701
20145,59540,450,49.2,38194,28404
20146,59542,223,39.7,41000,17630
20147,59544,133,31.3,75083,23771
20148,59545,34,43,41667,22106
20149,59546,95,51.6,33750,12543
20150,59547,42,61.2,37917,20464
20151,59601,29241,42.7,49198,29095
20152,59602,24039,39.8,59893,26886
20153,59631,186,39.3,30000,18317
20154,59632,2053,41.9,40714,20651
20155,59633,177,47.5,56250,23002
20156,59634,4924,46,86500,36724
20157,59635,7073,35.9,60323,22211
20158,59636,7,69.1,,15243
20159,59638,604,45.5,47734,18419
20160,59639,879,57.5,35086,22811
20161,59640,71,43.1,52143,28672
20162,59642,51,49.3,42917,18661
20163,59643,482,40.5,80720,37005
20164,59644,3851,42.6,39111,17281
20165,59645,1632,40.7,32250,17053
20166,59647,518,17.5,102054,24965
20167,59648,481,52.9,42625,22232
20168,59701,32978,41.5,39458,22026
20169,59703,128,56.1,95333,31939
20170,59710,223,58.3,38750,27839
20171,59711,9097,46.7,34595,21550
20172,59713,204,46.9,42000,21002
20173,59714,18282,32.6,51721,23442
20174,59715,31622,29.6,48951,30277
20175,59716,1707,36.5,57564,32690
20176,59718,27432,31.6,54520,28750
20177,59720,198,60.1,69250,69515
20178,59721,494,40.4,54179,27078
20179,59722,5602,44.3,40269,17288
20180,59724,159,37.6,51458,17678
20181,59725,7709,39.9,43523,22263
20182,59727,171,53.6,34063,23201
20183,59728,338,44.7,55469,21372
20184,59729,2017,45.9,44444,46664
20185,59730,1655,45.3,47250,33346
20186,59731,221,50.6,41667,18214
20187,59732,58,56,39583,28628
20188,59733,163,45.6,41875,20837
20189,59735,447,42.8,46500,22252
20190,59736,149,52.7,30833,19121
20191,59739,354,57.3,31458,18448
20192,59740,315,41.8,88009,36437
20193,59741,4311,40.5,52926,23859
20194,59743,112,64.2,40188,28409
20195,59745,115,38.3,51683,29304
20196,59746,89,59.9,33000,30204
20197,59747,172,51.3,54688,36795
20198,59748,235,36.8,86000,21894
20199,59749,1546,52.5,38107,26136
20200,59750,263,53.2,58712,41819
20201,59751,149,51,31346,24103
20202,59752,2999,42.7,46838,22471
20203,59754,867,45,45750,23855
20204,59755,225,52.3,42500,21847
20205,59756,338,40.9,,8116
20206,59758,2010,36.1,42216,23662
20207,59759,3454,48.7,43125,25388
20208,59760,310,42,44583,18006
20209,59761,302,44.8,31354,22468
20210,59762,370,51.6,38750,30598
20211,59801,30550,28.8,31591,20914
20212,59802,17960,34,38184,25975
20213,59803,16927,35.1,63836,29242
20214,59804,8265,40.3,52965,26520
20215,59808,17780,35.2,47788,25562
20216,59820,1121,48.3,42589,27796
20217,59821,1996,42.9,32292,18721
20218,59823,1323,50.4,46771,24235
20219,59824,1960,36.6,29024,15820
20220,59825,2210,43.2,45121,25210
20221,59826,461,58.2,41250,32986
20222,59827,315,48.4,17813,16560
20223,59828,5725,44.3,48440,23422
20224,59829,2224,43.6,39917,27246
20225,59830,162,55.5,31157,17362
20226,59831,588,31.4,19571,11646
20227,59832,796,50.4,30000,21719
20228,59833,5967,43.7,64740,29263
20229,59834,1992,42.3,82667,32802
20230,59837,424,43.9,40893,34947
20231,59840,12568,49.5,35993,25791
20232,59841,685,18.4,38542,8589
20233,59842,106,55.5,36250,24188
20234,59843,384,45.9,32250,15922
20235,59844,685,43.9,39286,17673
20236,59845,1271,50.2,21977,15154
20237,59846,1460,49.4,63686,40337
20238,59847,5217,37.5,62548,26476
20239,59848,134,55.4,17500,10446
20240,59851,329,27.6,58125,31189
20241,59853,859,40.3,38393,21120
20242,59854,305,60.6,43333,31856
20243,59855,960,26.8,19877,10005
20244,59856,398,56.9,24250,15384
20245,59858,1360,53.6,39946,26054
20246,59859,3228,51.4,31141,18853
20247,59860,9322,46.9,39375,22094
20248,59863,78,60.5,21202,20045
20249,59864,6673,35.7,39410,19103
20250,59865,3431,31,41210,18127
20251,59866,1048,49.2,36108,18650
20252,59867,27,60.1,50208,20619
20253,59868,1783,44.4,39444,23015
20254,59870,10442,44.4,45954,24405
20255,59871,195,54.8,52917,22536
20256,59872,2322,47.7,37988,18457
20257,59873,3223,50.6,33849,19178
20258,59874,1084,54.5,33229,20944
20259,59875,3563,43.3,43813,20334
20260,59901,49503,38.8,44636,24284
20261,59910,566,40.1,44811,21191
20262,59911,8262,51,48638,30994
20263,59912,13661,41.6,47215,22736
20264,59913,426,41.5,83098,31750
20265,59914,133,60.5,35179,25210
20266,59915,332,64.9,58750,28564
20267,59916,59,61.9,44000,22481
20268,59917,3971,48.6,41667,19347
20269,59918,791,45.7,43750,24912
20270,59919,1152,25.9,33190,11288
20271,59920,1449,44.4,39700,19988
20272,59922,1471,49.7,57819,31349
20273,59923,9922,47.8,30772,20730
20274,59925,1128,47.8,40870,21065
20275,59926,630,32.5,37734,12981
20276,59927,327,32.2,39375,11986
20277,59928,19,77,112625,
20278,59929,235,33.2,33542,16130
20279,59930,755,46.7,19082,13544
20280,59931,391,49.8,47500,25897
20281,59932,1894,41,65191,32685
20282,59933,65,56,42813,9272
20283,59934,510,49.8,30921,16633
20284,59935,3560,53.3,33295,22544
20285,59936,486,35.6,54286,24970
20286,59937,12823,43,45385,29287
20287,60002,23740,41.2,79143,34089
20288,60004,49787,42,83078,41609
20289,60005,30147,38.9,65951,38667
20290,60007,33868,41.6,69616,33506
20291,60008,22138,35.5,56468,28279
20292,60010,44464,45.4,120860,63848
20293,60012,10731,42.5,103390,44523
20294,60013,26836,37.5,98454,38015
20295,60014,48964,36.4,78468,32693
20296,60015,26905,41.8,126943,61440
20297,60016,60346,39.2,57325,28951
20298,60018,28630,38.1,53459,24340
20299,60020,10128,37.5,58932,29168
20300,60021,5489,40.7,80045,35232
20301,60022,8021,43.4,179674,103832
20302,60025,38257,43.9,92973,46634
20303,60026,13316,43.7,104712,56567
20304,60029,528,40.5,162857,50645
20305,60030,35672,38.8,86825,37682
20306,60031,37983,38.1,85020,37110
20307,60033,13837,31.9,52398,21290
20308,60034,1864,46.4,60521,31932
20309,60035,30017,44.7,114680,67962
20310,60040,5464,35.4,61489,29072
20311,60041,8792,40.4,59505,27908
20312,60042,8777,35.4,65951,26109
20313,60043,2565,40.1,242188,104301
20314,60044,10384,41.5,101858,57865
20315,60045,20936,45.8,133383,86237
20316,60046,34463,36.9,95195,37028
20317,60047,41657,40.5,124286,50501
20318,60048,29221,42.5,109416,53616
20319,60050,31848,37.4,68584,30865
20320,60051,25208,39.7,73593,31825
20321,60053,23070,44.5,72697,33299
20322,60056,55052,40,68625,33718
20323,60060,37197,35.6,83905,35966
20324,60061,25331,37.7,90325,41953
20325,60062,39723,46.4,97382,52234
20326,60064,16518,29.3,36896,14442
20327,60067,37892,41.3,91296,47789
20328,60068,37272,44.3,90177,43766
20329,60069,8282,50.8,108814,59258
20330,60070,15939,36.4,59779,28778
20331,60071,3617,42.8,62582,34497
20332,60072,934,42.3,90438,34588
20333,60073,58230,30.1,64892,23035
20334,60074,38477,32.9,63612,28999
20335,60076,33337,43.2,71028,31906
20336,60077,26316,42.9,59197,29242
20337,60081,9904,41.5,82424,33837
